fname,labels,flickr_video_URL,license
edd1f905.wav,Raindrop,http://www.flickr.com/videos/53175402@N00/4765952664/,CC BY 2.0
edd3275e.wav,Car_passing_by,http://www.flickr.com/videos/77934134@N03/7661047450/,CC BY 2.0
edd480bf.wav,Knock,http://www.flickr.com/videos/9970125@N07/3551051079/,CC BY 2.0
edd4cff5.wav,Writing,http://www.flickr.com/videos/23353317@N05/4714358227/,CC BY 2.0
edd54718.wav,Accordion,http://www.flickr.com/videos/12394349@N06/5398312062/,CC BY 2.0
edd80513.wav,Church_bell,http://www.flickr.com/videos/44048553@N03/6448624771/,CC BY 2.0
eddaaaf3.wav,Accelerating_and_revving_and_vroom,http://www.flickr.com/videos/61226127@N02/13999601032/,CC BY 2.0
eddb5cc4.wav,Skateboard,http://www.flickr.com/videos/25012939@N03/5522590952/,CC BY-SA 2.0
eddcf957.wav,"Car_passing_by,Race_car_and_auto_racing",http://www.flickr.com/videos/29892617@N06/9986885396/,CC BY 2.0
eddcff2f.wav,Crackle,http://www.flickr.com/videos/25708509@N00/4770151677/,CC BY 2.0
edde0884.wav,"Marimba_and_xylophone,Glockenspiel",http://www.flickr.com/videos/21359770@N00/13921511106/,CC BY 2.0
ede0686a.wav,Keys_jangling,http://www.flickr.com/videos/49503073847@N01/6658189227/,CC BY-SA 2.0
ede81403.wav,Burping_and_eructation,http://www.flickr.com/videos/28328008@N04/3807477358/,CC BY 2.0
edea0067.wav,Skateboard,http://www.flickr.com/videos/14522052@N04/7400661692/,CC BY 2.0
eded3ff8.wav,Raindrop,http://www.flickr.com/videos/39415781@N06/5954664339/,CC BY 2.0
edee312f.wav,Cricket,http://www.flickr.com/videos/50621512@N00/4883432167/,CC BY 2.0
edf0b8df.wav,Waves_and_surf,http://www.flickr.com/videos/88544679@N00/6446440087/,CC BY-SA 2.0
edf1d504.wav,Sneeze,http://www.flickr.com/videos/117706397@N06/12624011225/,CC BY-SA 2.0
edfa844b.wav,Cricket,http://www.flickr.com/videos/44124473616@N01/4047260018/,CC BY 2.0
ee00d1db.wav,Bass_guitar,http://www.flickr.com/videos/85824217@N00/4252435986/,CC BY 2.0
ee030fcb.wav,Acoustic_guitar,http://www.flickr.com/videos/48300695@N07/5057692001/,CC BY-SA 2.0
ee05119c.wav,Knock,http://www.flickr.com/videos/38446479@N06/3840964614/,CC BY-SA 2.0
ee0f95ce.wav,Stream,http://www.flickr.com/videos/86147844@N00/7015035413/,CC BY-SA 2.0
ee1505ff.wav,Bus,http://www.flickr.com/videos/44124483743@N01/4205130516/,CC BY 2.0
ee156007.wav,Meow,http://www.flickr.com/videos/40200048@N07/3862492709/,CC BY 2.0
ee17d968.wav,Skateboard,http://www.flickr.com/videos/28515647@N02/4764925263/,CC BY-SA 2.0
ee17fb23.wav,Meow,http://www.flickr.com/videos/26182065@N04/7427946684/,CC BY 2.0
ee1a88c0.wav,Crackle,http://www.flickr.com/videos/43966241@N00/2513694322/,CC BY 2.0
ee29bd9f.wav,Drip,http://www.flickr.com/videos/64097751@N00/7401033924/,CC BY 2.0
ee2be2ad.wav,Clapping,http://www.flickr.com/videos/26573031@N05/8412461186/,CC BY-SA 2.0
ee2d43ff.wav,Acoustic_guitar,http://www.flickr.com/videos/90417577@N00/2415947128/,CC BY-SA 2.0
ee2f5a72.wav,Run,http://www.flickr.com/videos/20926473@N04/5077765150/,CC BY 2.0
ee2f5baf.wav,Screaming,http://www.flickr.com/videos/49662921@N00/5965296145/,CC BY 2.0
ee30219e.wav,"Bathtub_(filling_or_washing),Water_tap_and_faucet,Toilet_flush,Sink_(filling_or_washing)",http://www.flickr.com/videos/44124421419@N01/8067441839/,CC BY 2.0
ee34aa6b.wav,Buzz,http://www.flickr.com/videos/66558936@N00/2773897116/,CC BY 2.0
ee41e794.wav,Bicycle_bell,http://www.flickr.com/videos/35034347485@N01/3754398276/,CC BY 2.0
ee458801.wav,Buzz,http://www.flickr.com/videos/81306631@N08/8966753371/,CC BY-SA 2.0
ee47cc1b.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware",http://www.flickr.com/videos/30501539@N05/5042339748/,CC BY 2.0
ee4943b1.wav,Bark,http://www.flickr.com/videos/71452116@N00/3830467223/,CC BY 2.0
ee4e92fd.wav,Accordion,http://www.flickr.com/videos/12394349@N06/4660875625/,CC BY 2.0
ee516930.wav,Whispering,http://www.flickr.com/videos/25373834@N08/5714623246/,CC BY 2.0
ee57fb68.wav,"Fill_(with_liquid),Water_tap_and_faucet,Toilet_flush,Sink_(filling_or_washing)",http://www.flickr.com/videos/13910409@N05/2999182806/,CC BY 2.0
ee5950c2.wav,Meow,http://www.flickr.com/videos/8996753@N06/4567301154/,CC BY 2.0
ee597444.wav,Trickle_and_dribble,http://www.flickr.com/videos/90994687@N00/13890242975/,CC BY-SA 2.0
ee59b5ee.wav,Chewing_and_mastication,http://www.flickr.com/videos/21669640@N00/4186267553/,CC BY 2.0
ee5adf6f.wav,Gasp,http://www.flickr.com/videos/45141186@N00/3437758462/,CC BY 2.0
ee5b774f.wav,Accelerating_and_revving_and_vroom,http://www.flickr.com/videos/99486623@N00/4118528868/,CC BY 2.0
ee5bb823.wav,Female_speech_and_woman_speaking,http://www.flickr.com/videos/15488036@N00/4164689294/,CC BY 2.0
ee5f7283.wav,Hi-hat,http://www.flickr.com/videos/58724736@N00/3397395159/,CC BY 2.0
ee62e919.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)",http://www.flickr.com/videos/7746837@N03/8755181427/,CC BY 2.0
ee640dc0.wav,Chink_and_clink,http://www.flickr.com/videos/68826484@N00/6108435460/,CC BY 2.0
ee67a07d.wav,Cupboard_open_or_close,http://www.flickr.com/videos/33712117@N04/7999669752/,CC BY 2.0
ee6862f1.wav,Glockenspiel,http://www.flickr.com/videos/22183860@N06/4690643844/,CC BY 2.0
ee6a1929.wav,Knock,http://www.flickr.com/videos/38476503@N08/5375077339/,CC BY-SA 2.0
ee6ae66f.wav,Bass_guitar,http://www.flickr.com/videos/35034347485@N01/4473314174/,CC BY 2.0
ee72f220.wav,"Bass_drum,Hi-hat",http://www.flickr.com/videos/60097968@N06/5491069400/,CC BY 2.0
ee74d8a8.wav,"Walk_and_footsteps,Harmonica",http://www.flickr.com/videos/49662921@N00/6783227957/,CC BY 2.0
ee75391b.wav,Whispering,http://www.flickr.com/videos/90454079@N00/7032902577/,CC BY 2.0
ee76b078.wav,Purr,http://www.flickr.com/videos/65903766@N00/4723199492/,CC BY 2.0
ee7929ed.wav,Accordion,http://www.flickr.com/videos/33312196@N00/2645032121/,CC BY-SA 2.0
ee846d35.wav,Meow,http://www.flickr.com/videos/17668216@N00/4765609118/,CC BY 2.0
ee8609c4.wav,Printer,http://www.flickr.com/videos/62037332@N00/2657264878/,CC BY-SA 2.0
ee8707fc.wav,Trickle_and_dribble,http://www.flickr.com/videos/17974268@N00/4696950707/,CC BY 2.0
ee914779.wav,Squeak,http://www.flickr.com/videos/37464409@N00/3347364372/,CC BY-SA 2.0
ee947312.wav,Computer_keyboard,http://www.flickr.com/videos/27365671@N00/4173907128/,CC BY 2.0
ee95c0ac.wav,Harmonica,http://www.flickr.com/videos/70832255@N00/5182957560/,CC BY 2.0
ee962080.wav,"Strum,Electric_guitar",http://www.flickr.com/videos/51685836@N06/5903132919/,CC BY-SA 2.0
ee97392e.wav,Burping_and_eructation,http://www.flickr.com/videos/33917831@N00/5672217690/,CC BY 2.0
ee9ba8ba.wav,Gurgling,http://www.flickr.com/videos/22526198@N07/5989786388/,CC BY 2.0
ee9d5ee6.wav,Chirp_and_tweet,http://www.flickr.com/videos/49024304@N00/3690689274/,CC BY 2.0
eea11e43.wav,Raindrop,http://www.flickr.com/videos/72753560@N00/2934942968/,CC BY 2.0
eea6d852.wav,Stream,http://www.flickr.com/videos/50693818@N08/8639043264/,CC BY 2.0
eeaa23a3.wav,Tick-tock,http://www.flickr.com/videos/10117647@N06/8622714334/,CC BY 2.0
eeabf6eb.wav,Chirp_and_tweet,http://www.flickr.com/videos/25229032@N08/5419017534/,CC BY-SA 2.0
eeafc882.wav,Keys_jangling,http://www.flickr.com/videos/16013719@N00/7319223736/,CC BY-SA 2.0
eeb64192.wav,"Marimba_and_xylophone,Glockenspiel",http://www.flickr.com/videos/14627182@N06/4681485379/,CC BY 2.0
eebe2161.wav,Applause,http://www.flickr.com/videos/35107243@N05/6475691485/,CC BY 2.0
eec24b7f.wav,Frying_(food),http://www.flickr.com/videos/36101698927@N01/13106274973/,CC BY 2.0
eec878ca.wav,Burping_and_eructation,http://www.flickr.com/videos/30227459@N03/5647288131/,CC BY 2.0
eeca1bc7.wav,Trickle_and_dribble,http://www.flickr.com/videos/35468156631@N01/3934579177/,CC BY 2.0
eecc5805.wav,Trickle_and_dribble,http://www.flickr.com/videos/86716082@N00/4738666245/,CC BY-SA 2.0
eecee0a8.wav,Chirp_and_tweet,http://www.flickr.com/videos/39888082@N00/3716590200/,CC BY-SA 2.0
eecfab74.wav,Yell,http://www.flickr.com/videos/10320165@N07/4499910780/,CC BY 2.0
eed40a95.wav,"Cupboard_open_or_close,Drawer_open_or_close,Clapping",http://www.flickr.com/videos/54899856@N00/3477495351/,CC BY-SA 2.0
eed8a242.wav,Walk_and_footsteps,http://www.flickr.com/videos/41999914@N00/8479027759/,CC BY 2.0
eeda64b4.wav,"Computer_keyboard,Scissors",http://www.flickr.com/videos/9557815@N05/2870300537/,CC BY 2.0
eeee7e94.wav,Raindrop,http://www.flickr.com/videos/19966030@N00/8422000680/,CC BY-SA 2.0
eeeee6be.wav,Crowd,http://www.flickr.com/videos/17979617@N00/5909002981/,CC BY-SA 2.0
eeeff4f6.wav,Writing,http://www.flickr.com/videos/8641421@N07/3524498906/,CC BY 2.0
eef0c3da.wav,Accelerating_and_revving_and_vroom,http://www.flickr.com/videos/56705607@N00/9557841984/,CC BY 2.0
eef0f916.wav,Cheering,http://www.flickr.com/videos/26701921@N00/5081713706/,CC BY-SA 2.0
eef7b04b.wav,"Bicycle_bell,Keys_jangling",http://www.flickr.com/videos/49662921@N00/6420146731/,CC BY 2.0
eef8cd72.wav,Crowd,http://www.flickr.com/videos/7337467@N04/3006730474/,CC BY-SA 2.0
ef02b566.wav,Female_singing,http://www.flickr.com/videos/49662921@N00/6801927110/,CC BY 2.0
ef03d210.wav,Meow,http://www.flickr.com/videos/8996753@N06/2889334607/,CC BY 2.0
ef03d970.wav,Electric_guitar,http://www.flickr.com/videos/76496912@N03/9415601514/,CC BY-SA 2.0
ef06bbf1.wav,"Chewing_and_mastication,Scissors",http://www.flickr.com/videos/26573031@N05/8198556360/,CC BY-SA 2.0
ef097c50.wav,Cricket,http://www.flickr.com/videos/74849321@N00/3784934788/,CC BY 2.0
ef0996cc.wav,Raindrop,http://www.flickr.com/videos/75483054@N00/2959958083/,CC BY 2.0
ef0ae957.wav,Chink_and_clink,http://www.flickr.com/videos/21983356@N00/4658908576/,CC BY 2.0
ef120412.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware,Chink_and_clink",http://www.flickr.com/videos/46564615@N00/5096079691/,CC BY 2.0
ef13b4f5.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware",http://www.flickr.com/videos/11054484@N04/8785964207/,CC BY 2.0
ef148b6e.wav,Writing,http://www.flickr.com/videos/60853967@N00/2401651379/,CC BY-SA 2.0
ef1a483a.wav,Female_speech_and_woman_speaking,http://www.flickr.com/videos/38841381@N08/4574062389/,CC BY 2.0
ef1c2988.wav,Hi-hat,http://www.flickr.com/videos/54221780@N06/5882993668/,CC BY 2.0
ef1c63da.wav,Fart,http://www.flickr.com/videos/14860798@N03/5654637831/,CC BY-SA 2.0
ef1e7341.wav,Church_bell,http://www.flickr.com/videos/37476902@N03/3668392840/,CC BY 2.0
ef205242.wav,Cricket,http://www.flickr.com/videos/88431755@N00/2837614376/,CC BY-SA 2.0
ef24d643.wav,Run,http://www.flickr.com/videos/70936006@N08/9907360993/,CC BY 2.0
ef29483f.wav,"Fill_(with_liquid),Water_tap_and_faucet,Drip",http://www.flickr.com/videos/78555032@N00/7720535582/,CC BY 2.0
ef2aa86e.wav,Screaming,http://www.flickr.com/videos/57435243@N00/5119180670/,CC BY 2.0
ef2cd99a.wav,Gong,http://www.flickr.com/videos/84642407@N00/4684376828/,CC BY-SA 2.0
ef302d21.wav,Tap,http://www.flickr.com/videos/87208210@N00/4914539005/,CC BY 2.0
ef3052b7.wav,Crackle,http://www.flickr.com/videos/34073237@N04/3381077073/,CC BY 2.0
ef3106f6.wav,Bicycle_bell,http://www.flickr.com/videos/36229438@N08/5192602304/,CC BY-SA 2.0
ef31ab7a.wav,"Writing,Scissors",http://www.flickr.com/videos/12376942@N08/11230085984/,CC BY 2.0
ef32a386.wav,Church_bell,http://www.flickr.com/videos/68668328@N08/6805471055/,CC BY 2.0
ef33d591.wav,"Gasp,Sneeze",http://www.flickr.com/videos/11054484@N04/8577000818/,CC BY 2.0
ef3595f4.wav,Shatter,http://www.flickr.com/videos/44048553@N03/13919803793/,CC BY 2.0
ef3b2862.wav,Strum,http://www.flickr.com/videos/33227754@N00/2664629482/,CC BY 2.0
ef406e81.wav,Hiss,http://www.flickr.com/videos/27365671@N00/7574942474/,CC BY 2.0
ef43ca2d.wav,Trickle_and_dribble,http://www.flickr.com/videos/49662921@N00/7261724612/,CC BY 2.0
ef44e180.wav,Male_singing,http://www.flickr.com/videos/66946877@N07/6148121441/,CC BY 2.0
ef4611ea.wav,Printer,http://www.flickr.com/videos/49071064@N00/5715609027/,CC BY-SA 2.0
ef485179.wav,Slam,http://www.flickr.com/videos/38637499@N00/2619112794/,CC BY 2.0
ef4aadaf.wav,Motorcycle,http://www.flickr.com/videos/88158121@N00/9413884747/,CC BY 2.0
ef504500.wav,Applause,http://www.flickr.com/videos/54443638@N00/5687772877/,CC BY 2.0
ef51d8d2.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)",http://www.flickr.com/videos/75703230@N05/10930080714/,CC BY-SA 2.0
ef55602b.wav,Tick-tock,http://www.flickr.com/videos/12247281@N00/2571732671/,CC BY-SA 2.0
ef5766ee.wav,Scissors,http://www.flickr.com/videos/98675081@N00/6196377201/,CC BY 2.0
ef5a25b4.wav,Female_speech_and_woman_speaking,http://www.flickr.com/videos/9100850@N04/5355207608/,CC BY 2.0
ef5a9c13.wav,"Gasp,Fill_(with_liquid),Drip,Sigh,Toilet_flush",http://www.flickr.com/videos/98657224@N00/4345833271/,CC BY-SA 2.0
ef5ce45e.wav,Microwave_oven,http://www.flickr.com/videos/47099728@N02/9936977305/,CC BY 2.0
ef5d86ac.wav,Microwave_oven,http://www.flickr.com/videos/76148228@N00/3219823017/,CC BY-SA 2.0
ef5fe2cb.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)",http://www.flickr.com/videos/68676478@N00/3043465543/,CC BY 2.0
ef620fba.wav,Slam,http://www.flickr.com/videos/7558768@N03/5995573549/,CC BY 2.0
ef62f34a.wav,Skateboard,http://www.flickr.com/videos/57937056@N05/6385537435/,CC BY 2.0
ef6301b1.wav,Bass_drum,http://www.flickr.com/videos/72739078@N00/9848064236/,CC BY 2.0
ef668f97.wav,Keys_jangling,http://www.flickr.com/videos/85864219@N00/3353936003/,CC BY-SA 2.0
ef679be5.wav,Skateboard,http://www.flickr.com/videos/49662921@N00/6784787691/,CC BY 2.0
ef699f1a.wav,Buzz,http://www.flickr.com/videos/77947478@N00/2521328931/,CC BY-SA 2.0
ef7416c6.wav,Gasp,http://www.flickr.com/videos/73711095@N00/4694278503/,CC BY 2.0
ef7440fb.wav,Gasp,http://www.flickr.com/videos/25737049@N02/9295319106/,CC BY-SA 2.0
ef795249.wav,Crowd,http://www.flickr.com/videos/7337467@N04/3003461093/,CC BY-SA 2.0
ef7dc5f1.wav,Accelerating_and_revving_and_vroom,http://www.flickr.com/videos/27042541@N06/3260765337/,CC BY 2.0
ef7dd4bd.wav,Shatter,http://www.flickr.com/videos/13879801@N00/2447916630/,CC BY-SA 2.0
ef7fcd4a.wav,Crowd,http://www.flickr.com/videos/57386290@N00/6946905685/,CC BY-SA 2.0
ef8f1044.wav,Bass_guitar,http://www.flickr.com/videos/25373834@N08/2467987275/,CC BY 2.0
ef945d39.wav,Run,http://www.flickr.com/videos/104361017@N06/12140363126/,CC BY 2.0
ef969221.wav,"Microwave_oven,Bass_guitar,Gong",http://www.flickr.com/videos/18897197@N00/2913431290/,CC BY-SA 2.0
ef98d162.wav,"Zipper_(clothing),Fart",http://www.flickr.com/videos/15365785@N00/2590995197/,CC BY 2.0
ef9bb9d9.wav,Frying_(food),http://www.flickr.com/videos/69742158@N00/6186402217/,CC BY 2.0
efa31f9e.wav,"Shatter,Cupboard_open_or_close,Knock",http://www.flickr.com/videos/96006136@N00/2497300551/,CC BY-SA 2.0
efa7fe03.wav,"Writing,Computer_keyboard",http://www.flickr.com/videos/98675081@N00/7047089481/,CC BY 2.0
efa85bf0.wav,Walk_and_footsteps,http://www.flickr.com/videos/12774268@N08/6188914695/,CC BY-SA 2.0
efab730a.wav,Frying_(food),http://www.flickr.com/videos/63709660@N04/7616392498/,CC BY 2.0
efacfdc0.wav,"Skateboard,Gong",http://www.flickr.com/videos/73449134@N04/8475891207/,CC BY 2.0
efad330c.wav,Keys_jangling,http://www.flickr.com/videos/35034365374@N01/4492937105/,CC BY-SA 2.0
efae9753.wav,Waves_and_surf,http://www.flickr.com/videos/25622716@N02/2932678914/,CC BY-SA 2.0
efb54c05.wav,"Marimba_and_xylophone,Glockenspiel",http://www.flickr.com/videos/78731378@N00/4996921582/,CC BY 2.0
efbb51b6.wav,Fart,http://www.flickr.com/videos/9039109@N06/3014606044/,CC BY 2.0
efbc5719.wav,Cheering,http://www.flickr.com/videos/22907821@N02/3697639315/,CC BY-SA 2.0
efbe6457.wav,Drip,http://www.flickr.com/videos/65903766@N00/5815936591/,CC BY 2.0
efc03cb6.wav,Waves_and_surf,http://www.flickr.com/videos/70278809@N00/7767979758/,CC BY-SA 2.0
efc24a30.wav,Hi-hat,http://www.flickr.com/videos/36521954194@N01/3451633811/,CC BY-SA 2.0
efc56e45.wav,Walk_and_footsteps,http://www.flickr.com/videos/39457011@N00/5403231827/,CC BY 2.0
efc78ade.wav,Hiss,http://www.flickr.com/videos/32575263@N00/4831664627/,CC BY 2.0
efc7bf7f.wav,Zipper_(clothing),http://www.flickr.com/videos/70138573@N00/8591073962/,CC BY 2.0
efce38cb.wav,Motorcycle,http://www.flickr.com/videos/25077416@N00/3746265294/,CC BY 2.0
efd3e129.wav,Church_bell,http://www.flickr.com/videos/16842054@N07/8110219894/,CC BY-SA 2.0
efd54539.wav,Bus,http://www.flickr.com/videos/90384027@N00/7175780516/,CC BY 2.0
efd9edf0.wav,Screaming,http://www.flickr.com/videos/9970125@N07/6189992759/,CC BY 2.0
efddfc1d.wav,Bathtub_(filling_or_washing),http://www.flickr.com/videos/62037332@N00/2844832580/,CC BY-SA 2.0
eff6aefe.wav,Bus,http://www.flickr.com/videos/90384027@N00/4609342584/,CC BY 2.0
effa1f79.wav,"Marimba_and_xylophone,Glockenspiel",http://www.flickr.com/videos/96158557@N00/4752780997/,CC BY-SA 2.0
effb4dc5.wav,Yell,http://www.flickr.com/videos/30591976@N05/3743243964/,CC BY-SA 2.0
effb7418.wav,"Burping_and_eructation,Sneeze",http://www.flickr.com/videos/44312356@N04/5061776369/,CC BY-SA 2.0
effc7c0c.wav,"Applause,Male_speech_and_man_speaking",http://www.flickr.com/videos/32180687@N05/3875697678/,CC BY 2.0
effcade1.wav,Printer,http://www.flickr.com/videos/91852197@N00/5161291500/,CC BY 2.0
effd8a5c.wav,Screaming,http://www.flickr.com/videos/49662921@N00/5998618828/,CC BY 2.0
f0014f2c.wav,Clapping,http://www.flickr.com/videos/84056180@N00/6548856821/,CC BY-SA 2.0
f0020d67.wav,Tick-tock,http://www.flickr.com/videos/45209995@N00/2630724229/,CC BY 2.0
f002696b.wav,Printer,http://www.flickr.com/videos/70184309@N07/6809970158/,CC BY 2.0
f004da0e.wav,Bark,http://www.flickr.com/videos/53007003@N00/8346407465/,CC BY 2.0
f00570ac.wav,"Whispering,Chewing_and_mastication",http://www.flickr.com/videos/56739839@N00/3847058588/,CC BY 2.0
f006fc99.wav,Accordion,http://www.flickr.com/videos/11399912@N00/3706404797/,CC BY 2.0
f0095b9b.wav,Raindrop,http://www.flickr.com/videos/67449514@N00/3742331875/,CC BY-SA 2.0
f00cd095.wav,"Cupboard_open_or_close,Drawer_open_or_close",http://www.flickr.com/videos/52615621@N07/11720153614/,CC BY-SA 2.0
f00d6382.wav,Traffic_noise_and_roadway_noise,http://www.flickr.com/videos/30469548@N00/3005834928/,CC BY 2.0
f01decb6.wav,Stream,http://www.flickr.com/videos/8561899@N04/3880423858/,CC BY 2.0
f029a44b.wav,Fart,http://www.flickr.com/videos/96841989@N00/2918099566/,CC BY-SA 2.0
f030a5ab.wav,Writing,http://www.flickr.com/videos/8566600@N07/3240315644/,CC BY 2.0
f0335dd9.wav,Stream,http://www.flickr.com/videos/14511253@N04/6375357649/,CC BY 2.0
f03aea43.wav,Chirp_and_tweet,http://www.flickr.com/videos/42646706@N02/8786007909/,CC BY-SA 2.0
f0420bb3.wav,"Gasp,Bark",http://www.flickr.com/videos/52374801@N08/10549106543/,CC BY 2.0
f042dc53.wav,Meow,http://www.flickr.com/videos/70069582@N00/4599077112/,CC BY-SA 2.0
f043eaa4.wav,Cheering,http://www.flickr.com/videos/14871879@N02/4150712319/,CC BY 2.0
f04667f9.wav,Acoustic_guitar,http://www.flickr.com/videos/62813492@N08/8284945947/,CC BY-SA 2.0
f04cc1f3.wav,Bass_guitar,http://www.flickr.com/videos/15772631@N03/4763511351/,CC BY 2.0
f052776f.wav,Sneeze,http://www.flickr.com/videos/68935484@N00/8305543770/,CC BY 2.0
f057cb2b.wav,Slam,http://www.flickr.com/videos/17979617@N00/5268622181/,CC BY-SA 2.0
f05e235a.wav,Accelerating_and_revving_and_vroom,http://www.flickr.com/videos/37128948@N06/5863546868/,CC BY 2.0
f0636744.wav,Electric_guitar,http://www.flickr.com/videos/10563005@N06/3541899891/,CC BY 2.0
f066078a.wav,Motorcycle,http://www.flickr.com/videos/70872463@N00/7616480994/,CC BY-SA 2.0
f068fec7.wav,Run,http://www.flickr.com/videos/79525589@N00/8608369514/,CC BY 2.0
f06bb7ee.wav,Traffic_noise_and_roadway_noise,http://www.flickr.com/videos/29306647@N03/4780115576/,CC BY 2.0
f071b5c5.wav,Bicycle_bell,http://www.flickr.com/videos/48387086@N00/6287385378/,CC BY 2.0
f075a69b.wav,Sneeze,http://www.flickr.com/videos/11054484@N04/8798031218/,CC BY 2.0
f07791c0.wav,Marimba_and_xylophone,http://www.flickr.com/videos/17281186@N00/5101111023/,CC BY 2.0
f078695f.wav,"Frying_(food),Dishes_and_pots_and_pans,Cutlery_and_silverware",http://www.flickr.com/videos/78428166@N00/5580286951/,CC BY 2.0
f07886ff.wav,Yell,http://www.flickr.com/videos/25034321@N05/12686175964/,CC BY 2.0
f07fab55.wav,"Cheering,Crowd",http://www.flickr.com/videos/25785996@N06/3733576151/,CC BY 2.0
f082848f.wav,Female_speech_and_woman_speaking,http://www.flickr.com/videos/32575263@N00/4197742496/,CC BY 2.0
f0854f06.wav,Traffic_noise_and_roadway_noise,http://www.flickr.com/videos/99903552@N00/4750516835/,CC BY 2.0
f08726e0.wav,Microwave_oven,http://www.flickr.com/videos/10069023@N00/5115705565/,CC BY 2.0
f08f58e5.wav,Gong,http://www.flickr.com/videos/24662369@N07/4909967467/,CC BY 2.0
f0910ce7.wav,Stream,http://www.flickr.com/videos/42945070@N08/5064647615/,CC BY-SA 2.0
f09177b9.wav,Church_bell,http://www.flickr.com/videos/46758972@N00/4482901354/,CC BY 2.0
f095c162.wav,Stream,http://www.flickr.com/videos/8439753@N07/8194923986/,CC BY 2.0
f096c194.wav,Tick-tock,http://www.flickr.com/videos/14163131@N04/2835451434/,CC BY 2.0
f098a32d.wav,Gong,http://www.flickr.com/videos/12457246@N03/6039023698/,CC BY 2.0
f09aaed6.wav,Meow,http://www.flickr.com/videos/8996753@N06/4841482820/,CC BY 2.0
f09bb74a.wav,Raindrop,http://www.flickr.com/videos/34034435@N00/2896501978/,CC BY 2.0
f0a0ec1f.wav,Writing,http://www.flickr.com/videos/39581872@N02/8307735587/,CC BY 2.0
f0a970d3.wav,Skateboard,http://www.flickr.com/videos/10337263@N00/4927413221/,CC BY-SA 2.0
f0baaa10.wav,"Gasp,Whispering,Sigh",http://www.flickr.com/videos/81295529@N00/6621860117/,CC BY 2.0
f0bfa21e.wav,Squeak,http://www.flickr.com/videos/87392010@N00/4380145461/,CC BY-SA 2.0
f0c04a9b.wav,"Microwave_oven,Keys_jangling",http://www.flickr.com/videos/10845359@N02/6860031055/,CC BY 2.0
f0c12dc0.wav,Raindrop,http://www.flickr.com/videos/25622716@N02/2974010530/,CC BY-SA 2.0
f0c4472c.wav,Fill_(with_liquid),http://www.flickr.com/videos/61168888@N02/9154069762/,CC BY-SA 2.0
f0caa04a.wav,Sink_(filling_or_washing),http://www.flickr.com/videos/13910409@N05/2609645929/,CC BY 2.0
f0cba709.wav,Yell,http://www.flickr.com/videos/29522287@N06/4056113437/,CC BY 2.0
f0ce7018.wav,Meow,http://www.flickr.com/videos/40646519@N00/3074221893/,CC BY 2.0
f0cf5b33.wav,Applause,http://www.flickr.com/videos/8439753@N07/4649101972/,CC BY-SA 2.0
f0d36350.wav,Knock,http://www.flickr.com/videos/16541534@N00/3468870573/,CC BY 2.0
f0d71ad0.wav,Child_speech_and_kid_speaking,http://www.flickr.com/videos/59532176@N00/9735326882/,CC BY-SA 2.0
f0d92883.wav,Meow,http://www.flickr.com/videos/25958034@N03/4859513392/,CC BY-SA 2.0
f0da5323.wav,Bus,http://www.flickr.com/videos/34241869@N02/3776838155/,CC BY 2.0
f0ea31f2.wav,Crowd,http://www.flickr.com/videos/96679304@N00/2449009346/,CC BY-SA 2.0
f0ed4f41.wav,Gurgling,http://www.flickr.com/videos/76603861@N03/6792723430/,CC BY 2.0
f0ed763f.wav,Bus,http://www.flickr.com/videos/98652633@N00/2842812394/,CC BY-SA 2.0
f0eff83b.wav,Sigh,http://www.flickr.com/videos/11054484@N04/12707769854/,CC BY 2.0
f0f0c141.wav,Finger_snapping,http://www.flickr.com/videos/11066072@N06/3797644201/,CC BY 2.0
f0f4ae94.wav,Walk_and_footsteps,http://www.flickr.com/videos/21893264@N00/5168419108/,CC BY-SA 2.0
f0fb0a7d.wav,Microwave_oven,http://www.flickr.com/videos/55281635@N00/5506112038/,CC BY-SA 2.0
f0ffb40c.wav,Acoustic_guitar,http://www.flickr.com/videos/31195974@N05/10213208764/,CC BY-SA 2.0
f102c649.wav,"Male_singing,Female_speech_and_woman_speaking",http://www.flickr.com/videos/11700653@N08/8886460994/,CC BY 2.0
f1052e7b.wav,Electric_guitar,http://www.flickr.com/videos/96199420@N00/2553023806/,CC BY-SA 2.0
f10734e3.wav,Writing,http://www.flickr.com/videos/27365671@N00/2782675991/,CC BY 2.0
f11bdd82.wav,Motorcycle,http://www.flickr.com/videos/9816248@N03/3452364226/,CC BY-SA 2.0
f11d41fd.wav,Keys_jangling,http://www.flickr.com/videos/9133668@N08/2564789847/,CC BY-SA 2.0
f122e764.wav,"Applause,Male_speech_and_man_speaking",http://www.flickr.com/videos/32180687@N05/3875530118/,CC BY 2.0
f1260d37.wav,Crackle,http://www.flickr.com/videos/91687448@N00/4764431889/,CC BY 2.0
f12a69dd.wav,Female_singing,http://www.flickr.com/videos/26554096@N03/5717610831/,CC BY-SA 2.0
